project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
https://github.com/jenkinsci/jenkins;041e9fe1f25f9fa3add14e1e6cef9fdcdf96c240;a8a0b5a202;c4dff1ba904e058a7fae4582121c3bb02b4184f7;0bc7b46055;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;969ed923452ca402d027f04f1bad66f9b610d2e9;041e9fe1f2;c4dff1ba904e058a7fae4582121c3bb02b4184f7;7948104197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;59b9658a56f71fcec1c28bc130f3e3bf08140552;969ed92345;bcbd5ba56ad7bbed00977b2d733f60019c6af04c;7dc9143ce2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;972257bf322fc94b8c2a0095f5f04b91960a6888;59b9658a56;6fb6e6ff46305b09e7665e77e2b5cdcd84510b4d;3a0a575ecf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;18d7ed5ac93f3f1d60ca887f49dbf78c4b8aaedb;972257bf32;c4dff1ba904e058a7fae4582121c3bb02b4184f7;d3645f7dfe;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;7d7848ac535d1ae3ebf1d073db905492c9996e8b;0c59df3d46;c4dff1ba904e058a7fae4582121c3bb02b4184f7;ed80256916;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;cc6c508e6b40724ac12c7176c266733e85724518;7d7848ac53;a04b2dd63c1605d305c0d0ecbb9918649d6ad0d5;6c04293d45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;c0ba0527eece7e1fbcb2fc037f8e25542bc8dd45;048858daec;048e313aa95844e2366a0611192415abbcf4b5ee;78adf02add;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
https://github.com/jenkinsci/jenkins;22d32ed6997b83530369787508c1b74ca893e60c;c0ba0527ee;02faf36dc31218000e3c9262f5b466dea7f84b40;2a1406e4bf;3;123;0;0;0;0;0;0;2;2;34;158413573;-1679431969;0;0;0
https://github.com/jenkinsci/jenkins;57006d12662df1e155e16638255656850dcbc0e4;44a7a871e4;f67068170b55633571e5462e52b6124b23d7cb84;ccc374a717;1;2;0;0;0;0;0;0;0;0;0;166082990;-1171388362;0;0;0
